151,MEX,024297, 82.50, 11.38, 2
151,TEC,024237, 155.00, 21.38, 5
152,MEX,024297, 82.50, 11.38, 2
Facturado por Cliente 152,MEX,024299,180.00,24.83,1904719,68328b2a-82fd-4d2f-a19b-f5350c2eb2cc,2022-06-06 23:26:37,I
152,MEX,024320, 180.00, 24.83, 2
152,TEC,024237, 77.50, 10.69, 5
153,MEX,024297, 165.00, 22.76, 2
153,MEX,024320, 180.00, 24.83, 2
153,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 154,AER,024310,335.00,46.21,1912114,26d21b0f-17bf-4260-ae87-53e12d8a4225,2022-06-16 14:20:52,I
154,MEX,024297, 82.50, 11.38, 2
154,MEX,024320, 180.00, 24.83, 2
154,TEC,024237, 155.00, 21.38, 5
155,MEX,024297, 165.00, 22.76, 2
155,MEX,024299, 90.00, 12.41, 2
155,MEX,024320, 180.00, 24.83, 2
155,TEC,024237, 155.00, 21.38, 5
156,MEX,024297, 180.00, 24.83, 2
156,TEC,024237, 155.00, 21.38, 5
157,MEX,024297, 180.00, 24.83, 2
Facturado por Cliente 157,MEX,024299,170.00,23.45,1922809,f933c730-c171-45fb-b106-fe623a81ab92,2022-06-30 18:36:04,I
157,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 158,AER,024310,335.00,46.21,1915505,32c515d1-9b21-42fd-82f0-3ff70caf2125,2022-06-22 16:44:49,I
158,MEX,024320, 180.00, 24.83, 2
158,TEC,024237, 32.00, 0.00, 5
159,MEX,024299, 165.00, 22.76, 2
159,TEC,024237, 155.00, 21.38, 5
160,MEX,024299, 165.00, 22.76, 2
160,TEC,024237, 155.00, 21.38, 5
161,MEX,024297, 180.00, 24.83, 2
161,MEX,024299, 165.00, 22.76, 2
161,TEC,024237, 155.00, 21.38, 5
162,MEX,024299, 165.00, 22.76, 2
162,MEX,024320, 180.00, 24.83, 2
162,TEC,024237, 155.00, 21.38, 5
163,MEX,024297, 180.00, 24.83, 2
163,MEX,024299, 165.00, 22.76, 2
163,MEX,024320, 180.00, 24.83, 2
163,TEC,024237, 155.00, 21.38, 5
164,MEX,024299, 165.00, 22.76, 2
164,TEC,024237, 155.00, 21.38, 5
165,TEC,024237, 77.50, 10.69, 5
166,MEX,024297, 90.00, 12.41, 2
166,MEX,024320, 90.00, 12.41, 2
Facturado por Cliente 166,TEC,024237,77.50,10.69,1936028,54b98201-6138-40c5-91a8-59150ea98d13,2022-07-15 15:07:51,I
167,MEX,024297, 180.00, 24.83, 2
167,MEX,024320, 90.00, 12.41, 2
Facturado por Cliente 167,OXT,024197,165.00,22.76,1905834,f6e6596d-6f9c-4778-a29f-5c34939f76f1,2022-06-08 13:04:39,I
Facturado por Cliente 167,TEC,024237,155.00,21.38,1936028,54b98201-6138-40c5-91a8-59150ea98d13,2022-07-15 15:07:51,I
168,MEX,024297, 180.00, 24.83, 2
168,MEX,024320, 180.00, 24.83, 2
Facturado por Cliente 168,OXT,023551,165.00,22.76,1920867,29420186-b952-4a11-90f7-de1b5575d9f9,2022-06-29 08:55:29,I
168,TEC,024237, 28.00, 0.00, 5
169,MEX,024320, 180.00, 24.83, 2
169,TEC,024237, 230.00, 31.72, 5
170,MEX,024320, 82.50, 11.38, 2
170,TEC,024237, 230.00, 31.72, 5
171,TEC,024237, 230.00, 31.72, 5
172,TEC,024237, 32.00, 0.00, 5
173,TEC,024237, 155.00, 21.38, 5
174,TEC,024237, 155.00, 21.38, 5
175,MEX,024297, 180.00, 24.83, 2
175,TEC,024237, 155.00, 21.38, 5
176,MEX,024320, 180.00, 24.83, 2
176,TEC,024237, 32.00, 0.00, 5
177,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 178,AER,024310,335.00,46.21,1915694,fdaed01c-dc70-48d0-b879-5a4e174cfa7e,2022-06-22 21:26:04,I
178,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 179,HXP,022616,175.00,24.14,1910317,17debfb6-cb37-497c-ad74-11419a2fb78d,2022-06-14 09:52:37,I
179,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 180,HXP,022616,175.00,24.14,1913658,4d64ceb6-7456-41ec-8da1-ffa88490f5e8,2022-06-20 09:46:30,I
Facturado por Cliente 181,HXP,022616,175.00,24.14,1913691,14dc4fa4-b274-4198-ab80-20311f67c3e3,2022-06-20 09:57:40,I
181,MEX,024297, 165.00, 22.76, 2
181,TEC,024237, 77.50, 10.69, 5
182,MEX,024299, 180.00, 24.83, 2
